# Purchases,B01001001,B01001002,B01001003,B01001004,B01001005,B01001006,B01001007,B01001008,B01001009,B01001010,B01001011,B01001012,B01001013,B01001014,B01001015,B01001016,B01001017,B01001018,B01001019,B01001020,B01001021,B01001022,B01001023,B01001024,B01001025,B01001026,B01001027,B01001028,B01001029,B01001030,B01001031,B01001032,B01001033,B01001034,B01001035,B01001036,B01001037,B01001038,B01001039,B01001040,B01001041,B01001042,B01001043,B01001044,B01001045,B01001046,B01001047,B01001048,B01001049,B02001001,B02001002,B02001003,B02001004,B02001005,B02001006,B02001007,B02001008,B02001009,B02001010,B12001001,B12001002,B12001003,B12001004,B12001005,B12001006,B12001007,B12001008,B12001009,B12001010,B12001011,B12001012,B12001013,B12001014,B12001015,B12001016,B12001017,B12001018,B12001019,B13014001,B13014002,B13014003,B13014004,B13014005,B13014006,B13014007,B13014008,B13014009,B13014010,B13014011,B13014012,B13014013,B13014014,B13014015,B13014016,B13014017,B13014018,B13014019,B13014020,B13014021,B13014022,B13014023,B13014024,B13014025,B13014026,B13014027,B13015001,B13015002,B13015003,B13015004,B13015005,B13015006,B13015007,B13015008,B13015009,B13015010,B13015011,B13015012,B13015013,B13015014,B13015015,B13016001,B13016002,B13016003,B13016004,B13016005,B13016006,B13016007,B13016008,B13016009,B13016010,B13016011,B13016012,B13016013,B13016014,B13016015,B13016016,B13016017,B15002001,B15002002,B15002003,B15002004,B15002005,B15002006,B15002007,B15002008,B15002009,B15002010,B15002011,B15002012,B15002013,B15002014,B15002015,B15002016,B15002017,B15002018,B15002019,B15002020,B15002021,B15002022,B15002023,B15002024,B15002025,B15002026,B15002027,B15002028,B15002029,B15002030,B15002031,B15002032,B15002033,B15002034,B15002035,B19001001,B19001002,B19001003,B19001004,B19001005,B19001006,B19001007,B19001008,B19001009,B19001010,B19001011,B19001012,B19001013,B19001014,B19001015,B19001016,B19001017
8,140295,497.5088207,29.0245554,29.76585053,34.42745643,20.24305927,12.9085142,6.757190206,7.006664528,20.34997683,31.5335543,32.13229267,31.2698243,32.94486617,33.75031184,35.81025696,32.48868456,12.92989772,19.78687765,11.49007449,13.17937204,18.66067928,11.60411989,8.139990734,11.3047507,502.4911793,27.16418974,27.95537974,33.37966428,19.71559927,12.80159664,6.607505613,6.32951994,17.24223957,29.03168324,30.52852917,28.46145622,34.52724616,34.14947076,35.77461777,37.47104316,14.16301365,17.03553227,13.40033501,15.10388824,18.21875334,12.95128123,14.3982323,16.08040201,1000,740.6821341,20.9843544,7.035175879,77.10182116,2.052817278,115.5493781,36.59431911,9.850671799,26.74364731,1000,494.0723513,165.3034381,271.0864888,244.6668583,26.41963049,7.665438454,18.75419204,12.49989112,45.18253325,505.9276487,134.1190408,255.0935967,231.7314309,23.36216583,9.433715734,13.9284501,48.85845942,67.85655177,1000,49.41095375,34.74746209,8.083719764,5.044491791,9.650332122,10.08898358,1.879934829,14.66349167,3.853866399,3.916530894,5.921794711,0.971299662,0,950.5890462,438.2441409,92.64945482,72.62814889,117.8092493,115.0520115,40.10527635,512.3449054,146.1022685,93.49542549,176.3692192,77.76663742,18.61135481,1000,49.41095375,34.74746209,3.164556962,31.58290513,14.66349167,2.475247525,12.18824414,950.5890462,438.2441409,4.229853365,434.0142875,512.3449054,12.90888583,499.4360196,1000,49.41095375,1.284622133,5.639804487,11.87492167,15.19613987,10.77829302,4.355182354,0.281990224,950.5890462,141.6530894,127.0209299,115.741321,118.9998747,114.3313698,147.4182228,185.4242386,1000,489.6342474,11.01814266,8.53284732,23.82776903,9.734073399,8.077209842,4.193935879,10.42788501,13.49308259,98.99759755,34.11067849,77.26161876,39.05020297,96.1705741,31.22152266,14.5907547,8.926352415,510.3657526,9.268080524,8.015077458,25.20503687,8.077209842,6.875983763,4.970590672,6.472123271,9.827271974,93.80954353,32.85767542,80.0886422,51.47667965,119.3355977,37.12409908,11.38058156,5.581559109,1000,34.9941407,42.04550046,30.83202004,47.41988928,37.58031277,36.71152059,37.13581444,42.99511052,46.77334626,68.59417303,98.45637855,134.8648321,99.52721542,65.56350265,81.78769144,94.71855174
4,122312,506.4425404,29.4738047,28.52541043,33.7988096,19.89992805,12.62345477,7.865131794,7.268297469,19.30309373,33.09568971,33.81516123,32.81771208,31.89384525,34.77173131,37.51880437,38.09111126,14.75734188,15.04349532,10.33422722,14.86362744,18.46098502,15.50951665,9.704689646,7.006671463,493.5574596,27.51978547,28.01851004,33.00575577,19.04146772,10.53862254,5.019948983,6.148211132,15.82837334,26.22800706,27.82229054,28.1247956,27.4789064,31.72215318,35.89181765,32.49885539,15.65668127,22.72058343,11.27444568,16.16358166,23.45640657,19.84269736,15.35417621,14.20138662,1000,870.2253254,74.79233436,1.512525345,7.104781215,0.179867879,5.306102427,40.87906338,2.411864739,38.46719864,1000,505.8750773,168.2526383,258.812616,233.0281086,25.78450735,13.4857462,12.29876115,14.08422607,64.72559698,494.1249227,111.3372035,252.9375387,229.3175335,23.62000519,16.28862689,7.331378299,63.69820656,66.15197399,1000,49.74134501,31.27735774,3.064066852,4.735376045,14.48467967,4.934341425,4.058893752,18.46398727,4.456824513,6.327099085,5.889375249,1.79068842,0,950.258655,450.9749304,31.5161162,147.0354158,173.298846,71.90608834,27.21846399,499.2837246,126.9797055,152.4870673,166.0167131,37.44528452,16.35495424,1000,49.74134501,31.27735774,1.9896538,29.28770394,18.46398727,3.024273776,15.43971349,950.258655,450.9749304,8.953442101,442.0214883,499.2837246,19.18026263,480.103462,1000,49.74134501,6.287306009,14.56426582,12.97254278,12.21647433,2.38758456,1.313171508,0,950.258655,137.684043,116.8324712,114.683645,123.1993633,134.5005969,132.4313569,190.9271787,1000,499.4597388,3.088884713,0.540261205,1.115756835,10.84045852,9.431081462,17.84036456,19.08531429,13.06022738,203.8898807,43.85511604,65.970591,37.21929907,48.01277835,17.00648313,5.249929531,3.253312036,500.5402612,5.191205487,0.364089073,1.150991262,11.43944377,3.922766137,13.57699897,12.19111153,9.84214977,208.1415015,39.15719252,64.67866203,47.80137179,56.95057784,22.98459081,2.020107113,1.127501644,1000,84.29827661,56.56611854,66.17050912,74.61073114,67.77124088,65.67157974,57.14820281,62.28301769,44.98679916,88.26892294,97.0001871,116.7286864,57.14820281,29.16658005,16.50624701,15.67469804
1,51167,510.0553091,35.8434147,37.28965935,36.82060703,21.75230129,15.43963883,11.04227334,9.65466023,16.28002423,30.84018997,29.2180507,33.92811773,31.32878613,33.00955694,34.29945082,31.64148768,12.4103426,17.78490042,7.094416323,14.1692888,21.10735435,9.94781793,12.23444798,6.918521703,489.9446909,34.16264389,29.10078762,41.49158637,20.46240741,12.03900952,3.420173158,7.895714034,18.99661891,28.0454199,27.86952528,29.06169992,28.47538453,29.92162918,30.09752379,34.78804698,12.4494303,15.75234038,10.08462486,16.182305,19.83700432,15.08784959,13.27027185,11.45269412,1000,803.9947622,145.7775519,1.758946196,4.807786268,0,16.70998886,26.95096449,9.283327144,17.66763734,1000,509.4945372,169.8315124,268.0620194,235.3848834,32.67713596,9.581643065,23.09549289,15.30574152,56.29526393,490.5054628,119.7332072,256.8378089,230.0092083,26.82860058,13.73783629,13.09076429,58.88355193,55.0508947,1000,50.31504818,28.72498147,1.389918458,8.988139362,6.949592291,11.39733136,0,21.59006672,9.729429207,8.895478132,2.965159377,0,0,949.6849518,450.148258,87.28687917,138.0652335,124.3513714,81.54188288,18.90289103,499.5366938,158.1727205,137.2312824,185.2297999,17.04966642,1.853224611,1000,50.31504818,28.72498147,0,28.72498147,21.59006672,3.243143069,18.34692365,949.6849518,450.148258,1.853224611,448.2950334,499.5366938,14.45515196,485.0815419,1000,50.31504818,1.389918458,18.99555226,10.19273536,10.84136397,2.223869533,3.799110452,2.872498147,949.6849518,152.7057079,124.7220163,122.7761305,121.2935508,135.5633803,131.2083024,161.4158636,1000,502.7432775,12.35982154,5.8483058,21.49403111,18.17798143,20.52936211,19.80586036,17.36404196,13.20390691,166.8575907,30.7186784,78.22862655,22.8807428,57.42795128,12.20909201,2.622693838,3.014590619,497.2567225,10.09887857,7.476184734,9.043771856,8.651875075,15.16339081,16.67068612,13.35463644,8.651875075,166.7068612,36.5368383,75.0633064,42.20426866,64.06005065,19.38381768,2.773423369,1.416857591,1000,91.43211687,77.16171245,87.20175983,82.35095042,51.04630831,59.61983191,55.55868915,67.74211743,43.65728467,67.96773648,94.19595014,84.099498,52.90766541,30.85340403,37.73478482,16.47019008
2,40039,491.820475,31.06970704,34.61624916,24.30130623,21.42910662,31.66912261,22.57798646,15.48490222,32.41839207,34.6911761,27.47321362,27.59809186,21.67886311,26.59906591,30.54521841,27.04862759,9.016209196,15.26012138,12.9124104,10.93933415,11.8384575,9.066160494,7.767426759,5.819326157,508.179525,31.99380604,29.12160643,26.62404156,14.06129024,35.86503159,27.74794575,22.35320562,31.39439047,28.07262919,25.97467469,22.05349784,28.64706911,28.52219086,28.796923,25.89974775,10.73952896,14.8105597,11.63865231,12.56275132,13.38694773,15.9344639,10.01523515,11.96333575,1000,908.6640525,14.61075451,5.819326157,6.768400809,0,43.98211744,20.15534854,1.473563276,18.68178526,1000,488.6857212,200.4373842,238.1313975,218.1453695,19.986028,3.705616135,16.28041187,9.901892294,40.21504723,511.3142788,174.6499408,241.0169183,216.7785439,24.23837439,9.75002278,14.48835161,39.30383015,56.34358959,1000,50.54084297,39.35098844,1.585229392,3.450205147,20.6079821,12.58858635,1.118985453,11.18985453,5.688176054,3.916449086,1.585229392,0,0,949.459157,350.5221932,53.99104812,73.10704961,101.6411787,88.21335323,33.5695636,598.9369638,76.55725476,126.2588586,337.001119,45.87840358,13.24132786,1000,50.54084297,39.35098844,0,39.35098844,11.18985453,1.398731816,9.791122715,949.459157,350.5221932,2.331219694,348.1909735,598.9369638,6.340917568,592.5960463,1000,50.54084297,3.263707572,11.56284968,16.22528907,13.14807907,5.874673629,0.466243939,0,949.459157,183.1406192,292.7079448,88.58634838,83.8306602,76.46400597,106.4901156,118.2394629,1000,490.5120416,2.597631312,12.94412891,13.6485713,10.39052525,12.28371417,9.245806366,17.96328094,3.918460793,140.7123674,29.80671862,82.24364901,32.00810109,90.34473649,22.80632237,4.314709638,5.283317924,509.4879584,7.088451548,5.767622067,17.43494915,6.780258002,11.71135473,6.824285651,11.79941003,5.767622067,129.8815656,35.13406419,99.76665346,28.48588914,94.61541848,39.80099502,6.604147405,2.025271871,1000,149.8078507,68.41888553,45.36096624,65.19352182,49.75295086,67.25226462,30.7438924,65.46802086,54.35080977,72.7422454,98.40790557,101.3587702,52.7724403,31.63601427,25.52841065,21.20505078
17,24993,485.2558716,33.40935462,30.88864882,32.20901853,19.52546713,21.92613932,6.441803705,9.082543112,23.64662105,30.6485816,26.56743888,23.80666587,29.16816709,30.36850318,32.64914176,31.24874965,15.2442684,15.3242908,8.322330252,15.3242908,21.08590405,18.08506382,3.360941063,6.921938143,514.7441284,30.00840235,29.40823431,28.36794302,19.56547833,22.24622894,9.402632737,8.16228544,20.4057136,29.3682231,27.64774137,28.0878646,29.56827912,31.04869363,36.9303405,36.17012764,14.24398832,16.28455968,13.44376425,14.88416757,23.76665466,15.48433561,13.60380907,16.6446605,1000,918.1770896,40.09122554,0.800224063,9.202576721,0,2.04057136,29.68831273,1.120313688,28.56799904,1000,476.5782116,147.8883602,236.4251729,222.9852357,13.43993721,5.199391769,8.240545446,10.10447834,82.16020013,523.4217884,131.7506254,239.6134792,217.3443861,22.26909305,15.25481925,7.014273802,54.93696964,97.12071418,1000,40.08328995,26.20163109,7.461391636,8.155474579,4.685059865,2.776331772,3.123373243,13.88165886,2.255769564,4.338018393,7.287870901,0,0,959.91671,355.196946,17.35207357,112.0943953,113.8296026,53.09734513,58.82352941,604.719764,109.8386257,220.1978136,246.3994447,22.21065417,6.07322575,1000,40.08328995,26.20163109,7.981953843,18.21967725,13.88165886,0,13.88165886,959.91671,355.196946,3.817456186,351.3794898,604.719764,9.023078258,595.6966858,1000,40.08328995,4.685059865,6.246746486,18.04615652,8.328995315,0,2.776331772,0,959.91671,176.644109,158.4244317,109.3180635,111.5738331,121.8115565,125.4554919,156.6892244,1000,470.2039321,12.33361827,3.785566003,4.029796068,26.74319209,11.47881304,13.55476859,13.86005617,5.189888875,190.8047381,32.72682867,59.95848089,21.91964831,37.733545,20.14898034,7.815362071,8.120649652,529.7960679,1.892783002,0.366345097,2.137013066,36.20710709,5.678349005,14.53168885,14.77591892,8.120649652,214.8613994,30.71193064,67.1632678,49.33447307,43.59506655,33.03211625,6.838441812,0.549517646,1000,106.8450849,105.0952136,87.18476583,85.12609367,82.34688626,55.89294905,62.78950077,41.37931034,43.12918168,84.92022645,85.02316006,79.97941328,42.82038085,16.46937725,12.24909933,8.749356665
13,577070,479.5501412,34.11717816,36.50337047,36.13599737,21.73913043,14.26690003,7.543278978,7.467031729,20.42559828,33.64583153,33.97334812,30.47463913,32.54717799,30.68605195,32.51771882,31.54903218,10.08543158,14.4696484,9.080354203,10.17554196,13.14571889,8.643665413,5.46380855,4.893687074,520.4498588,32.84350252,32.31150467,36.81529104,21.02344603,14.35181174,7.581402603,7.95570728,20.71152546,37.13067739,36.20011437,34.94203476,32.27511394,33.70301697,36.22784064,34.35978304,12.16143622,17.79680108,9.735387388,12.84419568,16.32384286,12.08865476,9.655674355,11.41109397,1000,482.4354064,486.5077027,1.329128182,11.08184449,0.173289202,9.939868647,8.532760324,0.871644688,7.661115636,1000,471.1313565,178.2729622,234.536376,206.1604836,28.37589243,12.24212693,16.13376549,11.55446542,46.76755289,528.8686435,180.8330778,230.925058,201.2855328,29.63952521,16.70097674,12.93854846,52.01480443,65.09570321,1000,51.29203999,26.66092579,1.578742337,3.396688058,9.110231754,7.586164476,4.98909916,24.63111421,5.460671546,6.226122376,11.15371209,1.565073572,0.22553462,948.70796,371.2641557,23.66746629,62.32956759,136.6056356,91.60806184,57.05342437,577.4438043,137.3574177,121.2077721,208.9544078,70.65384537,39.27036133,1000,51.29203999,26.66092579,0.116184501,26.54474128,24.63111421,2.911446907,21.7196673,948.70796,371.2641557,7.148764002,364.1153917,577.4438043,25.43073695,552.0130673,1000,51.29203999,4.305660919,13.92163697,15.82159528,10.71631162,4.442348567,1.196016922,0.888469713,948.70796,135.2114216,129.0399743,130.6187166,132.0539369,133.3661384,126.0943555,162.3234166,1000,464.9001099,6.057835487,3.221399718,3.331007509,9.64815899,9.447656933,13.23046241,16.19789286,10.46620738,126.4098636,23.34378617,84.78296321,30.71691516,78.98177035,28.48733228,12.69044354,7.886414248,535.0998901,6.025755158,1.735011135,3.138525535,9.632118826,7.82492695,11.72803366,16.49998262,7.597691286,127.7652575,27.7976052,99.44367363,52.6384734,97.62578831,47.75156993,11.27088897,6.624587968,1000,101.718577,61.51254032,59.48105714,59.21147644,54.50344197,57.99354932,49.68950079,51.65358879,40.21085062,76.71496654,93.10643624,110.0322534,73.96620613,39.69094498,34.98291051,35.5316998
64,4392801,497.525383,36.49493797,38.07411262,39.59751421,24.70246205,15.94586233,8.740664555,8.536011533,23.16084885,36.23405658,33.92710027,31.69822626,32.37387717,32.8052648,32.55257864,28.05271625,10.11290974,12.94686465,7.899515594,10.07534828,12.88039226,9.251955643,6.530002156,4.932160596,502.474617,34.89390938,36.82821052,37.59628538,23.73269356,14.80126234,8.204787788,8.051582578,21.63653669,34.68470345,33.60088472,32.81004534,32.74106885,32.79411018,32.99921849,28.9487277,10.60689979,14.57543831,8.806454014,11.36245416,14.68675681,11.19126498,8.307683412,8.613638542,1000,634.3906769,73.54373667,8.964895064,64.20277176,3.131487176,172.5718966,43.19453579,12.23843284,30.95610295,1000,493.6914334,191.086918,248.4236646,218.9191915,29.50447308,10.19707564,19.30739743,11.10441397,43.07643688,506.3085666,161.7243357,247.1727396,213.0870142,34.08572544,16.04332475,18.0424007,38.80857536,58.60291591,1000,57.3458075,35.36276339,5.637726338,8.161755954,12.75098331,5.621371935,3.19092585,21.98304412,6.181055967,6.853403669,7.760164489,0.965818388,0.222601604,942.6541925,416.1032726,80.65628404,102.1505132,142.7694002,59.81532244,30.71175273,526.5509199,154.9216306,122.33003,186.4774523,46.43015171,16.39165526,1000,57.3458075,35.36276339,2.054294803,33.30846858,21.98304412,4.041354835,17.94168928,942.6541925,416.1032726,13.29249578,402.8107768,526.5509199,27.7098111,498.8411088,1000,57.3458075,3.365372821,12.95268762,15.90465746,13.60868092,8.125412835,2.463154892,0.925840957,942.6541925,150.4314383,138.2855679,122.5290086,120.4992454,122.8261136,128.2130724,159.8697463,1000,488.3228386,10.83682645,8.457409915,17.76103891,9.731335555,13.1265092,10.95414235,15.89501735,17.62165732,130.5825268,35.52391663,85.3213904,35.55922173,62.14800633,22.55628037,7.356332153,4.891227198,511.6771614,12.28543878,8.48168217,19.46340663,9.943166147,12.84553946,9.650795799,14.37322049,14.85976888,129.5373487,40.60858635,93.42391053,43.0975958,66.34563544,28.53424264,5.044951481,3.181872009,1000,61.9881741,52.36392482,51.9733822,54.00374708,49.88287528,49.81740419,46.55526939,46.93439265,42.09790668,80.19141918,104.7179529,128.9856474,86.52917232,52.27409241,53.13206812,38.55257138
107,1401600,487.1311358,31.84360731,32.71190068,33.02440068,19.987871,12.75328196,7.190353881,7.086900685,20.94320776,35.78410388,33.13998288,30.22331621,32.70547945,33.7307363,35.8005137,31.93921233,11.59603311,16.85430936,10.09560502,12.52853881,15.21974886,9.836615297,6.430507991,5.704908676,512.8688642,30.53652968,31.55893265,31.32420091,19.22160388,11.62314498,7.168949772,6.461187215,20.14554795,36.02739726,34.18236301,32.93378995,33.59089612,35.72702626,38.49101027,35.20333904,13.93550228,18.21989155,11.21575342,14.40853311,17.73401826,12.16038813,10.10987443,10.88898402,1000,705.4052511,214.9600457,2.400114155,36.14083904,0.961757991,9.872288813,30.2597032,3.828481735,26.43122146,1000,481.5216576,165.1308102,248.07588,225.8066223,22.26925774,9.490296721,12.77896101,12.48881069,55.82615674,518.4783424,145.0495857,248.3007686,220.3907769,27.90999167,14.73593234,13.17405933,46.44962717,78.67836087,1000,47.46192009,29.88300085,2.974357783,6.65454461,8.051679466,8.022633004,4.179785986,17.57891924,3.479766234,6.462837956,7.032148625,0.426983002,0.177183423,952.5380799,413.3195459,30.00790064,92.37646539,151.8142421,99.19947949,39.92145836,539.218534,124.0864887,128.033903,187.6604817,76.04363941,23.39402108,1000,47.46192009,29.88300085,0.717447629,29.16555322,17.57891924,2.216245106,15.36267413,952.5380799,413.3195459,5.318407324,408.0011386,539.218534,14.22405279,524.9944812,1000,47.46192009,1.609174035,11.16546027,14.75850771,11.03475119,7.069909026,1.51913,0.304987859,952.5380799,123.9644936,126.3404943,131.9145105,128.1268517,127.0085629,135.2345211,179.9486459,1000,475.4300324,4.677934494,1.878557234,2.814144133,5.808655075,6.86870562,10.602615,10.30833231,9.432867685,137.5049047,33.33938072,72.99159976,42.28388681,92.74229275,29.25739504,10.08155533,4.83720577,524.5699676,5.018627356,1.33007337,2.591586258,6.18626512,6.282249796,9.868490446,11.69114452,8.565841269,147.0369214,42.24696963,81.62600151,53.43076657,101.0824118,36.74736411,6.513245885,4.352008506,1000,76.14031597,49.37957475,48.25274629,52.42335079,53.50426435,53.79888503,51.17025632,52.44630825,42.51720853,81.81654697,106.1170142,120.9169208,79.10565404,45.20323088,44.03813999,43.1695829
1,76617,518.096506,22.52763747,24.73341426,28.41405954,17.85504522,10.23271598,6.930576765,5.625383401,19.01666732,31.93808163,32.05554903,33.64788493,35.51431145,38.24216558,42.27521307,44.23300312,15.75368391,20.49153582,12.92141431,16.11913805,21.95335239,15.19245076,11.06803973,11.35518227,481.903494,23.14107835,26.75646397,25.59484188,16.7978386,8.679535873,4.450709373,7.0219403,12.37323309,23.51958443,24.04166177,27.08276231,27.78756673,32.47321091,37.56346503,39.12969706,14.90530822,20.02166621,10.35018338,17.46348722,24.58984299,19.17329052,16.81089053,22.17523526,1000,956.7589438,26.40406176,0.848375687,3.041100539,0.052207735,4.111359098,8.783951342,1.10941436,7.674536983,1000,521.2116553,163.0199124,285.1387714,260.6903975,24.44837395,11.74752057,12.70085339,20.25063427,52.8023372,478.7883447,92.41177827,276.6049051,261.1978166,15.40708849,9.717844238,5.689244253,65.45706158,44.31459983,1000,56.27676205,39.89669,3.534289404,6.320940665,14.88479576,9.515394549,5.641269626,16.38007205,2.786651261,6.728743288,6.660776184,0,0.203901312,943.723238,524.5701081,45.130157,202.8818052,162.849181,70.88968939,42.81927547,419.1531299,119.0783661,143.3426222,107.3880242,36.70223612,12.64188133,1000,56.27676205,39.89669,0.679671039,39.21701896,16.38007205,3.058519676,13.32155237,943.723238,524.5701081,11.69034187,512.8797662,419.1531299,10.60286821,408.5502617,1000,56.27676205,2.514782845,9.379460341,19.43859172,14.74886155,6.864677496,2.310881533,1.019506559,943.723238,130.157004,114.7964385,103.0381295,110.4465439,134.1670631,142.3910827,208.7269761,1000,517.350269,6.580224045,0.899708918,2.311017024,16.86513187,8.90888242,13.3368616,13.76025404,9.29699215,265.7493164,29.88444915,39.51662697,35.9177913,49.36050101,15.06571403,6.24503837,3.651759725,482.649731,3.246008644,0.635088648,1.517156214,16.98862133,10.07321161,11.25518215,13.2310135,6.315603775,227.1500397,22.43979889,45.92043751,45.02072859,49.66040399,23.60412808,3.246008644,2.346299727,1000,65.19463858,68.23322867,58.91488572,70.05638273,68.84094669,63.43900874,55.60619872,53.20908876,51.14959992,89.36831088,105.4053142,122.218846,61.71714102,30.52094939,18.50163746,17.62382255
1,103039,499.0343462,27.88264638,29.67808306,36.75307408,20.49709333,18.11935287,11.8984074,12.83009346,22.07901862,27.70795524,28.10586283,29.1928299,28.89197294,33.62804375,37.89827153,36.28723105,14.2664428,16.72182378,10.74350489,14.33437825,15.2951795,12.50982638,8.055202399,5.658051806,500.9656538,25.83487806,30.08569571,32.06552859,20.17682625,16.93533516,13.4512175,9.074234028,20.36122245,25.86399325,27.44591854,29.88188938,29.75572356,34.19093741,37.6944652,34.90911208,13.16977067,19.39071614,9.559487184,13.75207446,18.98310349,12.37395549,10.65615932,15.35340987,1000,935.2089985,10.12238085,3.134735391,8.870427702,0.999621503,22.94276924,18.72106678,5.473655606,13.24741117,1000,494.9498546,171.099638,264.0674144,251.1423654,12.92504896,4.213399798,8.71164916,13.04373628,46.73906593,505.0501454,141.404071,260.5305323,245.5521927,14.97833956,5.637647617,9.340691947,44.97062489,58.14491722,1000,47.97917183,31.77948591,1.653029176,5.868253575,8.22382015,10.45540954,5.578973469,16.19968592,2.934126787,8.802380362,4.297875858,0.165302918,0,952.0208282,425.7376643,36.20133895,93.35482271,150.5496322,104.0995124,41.53235805,526.2831639,112.1993553,127.5725267,218.4478056,49.38424663,18.67922969,1000,47.97917183,31.77948591,0,31.77948591,16.19968592,0.165302918,16.03438301,952.0208282,425.7376643,4.545830234,421.191834,526.2831639,8.595751715,517.6874122,1000,47.97917183,3.47136127,11.86048434,14.62930821,11.03396975,4.215224399,2.562195223,0.206628647,952.0208282,154.558228,170.7579139,95.50376064,105.835193,123.0266964,124.1424911,178.1965452,1000,489.5104895,3.675048356,2.038387145,5.966374051,7.201309329,5.683678024,7.186430591,11.39711352,11.48638595,162.877548,33.32837375,70.13837227,39.8750186,78.44070823,34.01279571,8.942121708,7.260824282,510.4895105,2.737687844,2.261568219,5.906859098,5.698556762,5.058771016,7.216188067,6.427614938,8.332093438,155.6167237,41.85389079,78.27704211,51.31676834,94.43535188,37.37539057,4.41898527,3.55601845,1000,68.95682002,35.91606134,54.68119451,57.78349475,49.10714286,51.50322841,48.30004036,53.97497982,45.12207425,78.61682809,107.243745,141.0411622,93.92655367,46.33272801,37.15193705,30.34200969
