Start Date,End Date,Campaign Name,Reach,Frequency,Impressions,Clicks,Unique Clicks,Amount Spent (USD),Page Likes,Page Engagement,Post Engagement,Post Likes,Post Comments,Post Shares,Photo Views,Website Clicks,Cost per Page Engagement (USD)
10/3/13,10/3/13,Nanigans_2_645,2142,1.001867,2146,3,3,3.1,0,2,2,1,0,0,0,1,1.55
10/3/13,10/3/13,Nanigans_2_671,1284,1.006231,1292,3,3,4.21,0,1,1,0,0,0,0,1,4.21
10/3/13,10/3/13,Nanigans_2_689,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Nanigans_2_670,206,1.014563,209,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Nanigans_2_641,573,1.006981,577,1,1,1.08,0,1,1,1,0,0,0,0,1.08
10/3/13,10/3/13,Nanigans_2_659,356,1.008427,359,1,1,0.69,1,1,0,0,0,0,0,0,0.69
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_1_340,67,1,67,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Nanigans_2_696,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_569,319,1,319,1,1,1.05,0,1,1,0,0,0,0,1,1.05
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_565,29,1,29,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_558,19,1.052632,20,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_563,1938,1.009288,1956,10,10,12.48,2,4,2,1,0,0,0,1,3.12
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_603,47,1,47,1,1,1.39,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_601,620,1,620,4,3,4.23,0,2,2,2,0,0,0,0,2.115
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_619,212,1.018868,216,1,1,1.13,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_602,242,1.004132,243,1,1,1.26,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_564,272,1.011029,275,3,3,3.8,0,1,1,0,0,0,1,0,3.8
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_597,731,1.001368,732,1,1,0.96,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_618,78,1.038462,81,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_556,1289,1.008534,1300,5,5,6.57,0,1,1,0,0,0,0,1,6.57
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_554,437,1.022883,447,1,1,1.35,0,1,1,0,0,0,1,0,1.35
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_583,3712,1.003233,3724,19,17,23.56,5,25,20,6,0,3,6,5,0.9424
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_568,1027,1.003895,1031,4,4,5.48,1,5,4,1,0,0,2,1,1.096
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_553,910,1.003297,913,3,2,3.63,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_598,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_548,175,1.005714,176,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_549,61,1,61,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_550,40,1,40,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_566,258,1.003876,259,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_575,930,1.003226,933,7,7,8.73,0,9,9,0,0,0,4,5,0.97
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_1_342,95,1,95,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_621,272,1,272,4,4,5.25,2,5,3,3,0,0,0,0,1.05
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_624,508,1.009843,513,3,2,3.58,0,2,2,0,1,1,0,0,1.79
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_1_346,406,1.012315,411,1,1,1.08,0,1,1,0,0,0,1,0,1.08
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_1_345,109,1.009174,110,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_1_344,41,1,41,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_1_341,476,1.004202,478,1,0,1.44,0,1,1,0,0,0,1,0,1.44
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_1_343,55,1,55,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_555,1020,1.009804,1030,5,5,6.85,0,1,1,0,0,0,1,0,6.85
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_599,171,1,171,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_596,115,1,115,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_544,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_623,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_547,115,1,115,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_557,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_546,99,1.010101,100,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_543,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_545,77,1.012987,78,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_552,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_622,61,1.032787,63,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_600,2716,1.003682,2726,19,16,23.95,6,10,4,3,0,0,0,1,2.395
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_562,883,1.003398,886,6,5,7.46,1,2,1,0,1,0,0,0,3.73
10/3/13,10/3/13,Nanigans_2_700,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Nanigans_2_698,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Nanigans_2_697,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Simple_Multi_Fill_Campaign_2_633,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0
10/3/13,10/3/13,Nanigans_2_695,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_563,293,1.006826,295,2,2,2.38,1,2,1,0,0,0,1,0,1.19
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_568,1114,1.006284,1121,3,3,3.6,0,3,3,2,0,0,0,1,1.2
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_569,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_597,249,1,249,2,2,2.73,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_564,190,1.010526,192,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_602,73,1.013699,74,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_565,35,1.085714,38,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_547,312,1.00641,314,1,1,1.15,1,1,0,0,0,0,0,0,1.15
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_603,262,1.019084,267,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_566,531,1.00565,534,3,3,3.86,1,2,1,1,0,0,0,0,1.93
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_624,70,1.014286,71,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_619,193,1,193,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_601,11759,1.033336,12151,49,45,57.62,10,15,5,3,1,1,0,0,3.841333
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_559,3141,1.00191,3147,18,17,21.19,8,11,3,3,0,0,0,0,1.926364
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_560,3277,1.004272,3291,15,15,16,6,7,1,1,0,0,0,0,2.285714
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_562,3343,1.008077,3370,14,14,17.98,1,3,2,0,1,0,1,0,5.993333
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_558,66,1.030303,68,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_575,37,1,37,1,1,1.22,0,1,1,0,0,0,0,1,1.22
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_623,37,1,37,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_557,139,1.007194,140,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_625,53,1,53,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_556,2812,1.013158,2849,9,8,12.44,0,1,1,0,0,0,0,1,12.44
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_583,7613,1.00486,7650,52,48,65.34,10,69,59,7,0,2,32,18,0.946957
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_554,1197,1.017544,1218,5,4,6.46,1,1,0,0,0,0,0,0,6.46
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_620,81,1,81,1,1,1.06,0,1,1,0,0,0,0,1,1.06
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_596,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_617,948,1,948,5,5,5.6,2,3,1,0,0,0,1,0,1.866667
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_546,89,1,89,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_555,4890,1.00818,4930,24,21,31.53,8,11,3,1,0,0,0,2,2.866364
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_543,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_598,35,1.028571,36,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_599,931,1.015038,945,2,2,2.25,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_545,596,1.001678,597,1,1,1.3,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_553,4900,1.009796,4948,25,22,32.53,10,15,5,2,0,0,1,2,2.168667
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_622,329,1.009119,332,1,1,1.27,1,1,0,0,0,0,0,0,1.27
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_618,79,1,79,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_600,9220,1.001627,9235,53,48,66.82,6,12,6,4,0,0,1,1,5.568333
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_548,65,1.030769,67,1,1,1.18,1,2,1,0,0,0,0,1,0.59
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_549,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_552,204,1.009804,206,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_621,1186,1.013491,1202,6,6,7.01,2,3,1,1,0,0,0,0,2.336667
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_550,68,1,68,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_544,72,1,72,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_664,497,1.016097,505,3,3,3.84,2,2,0,0,0,0,0,0,1.92
10/2/13,10/2/13,Nanigans_2_651,13906,1.036531,14414,104,89,129,25,93,68,7,0,3,1,57,1.387097
10/2/13,10/2/13,Nanigans_2_670,1020,1.006863,1027,4,4,4.42,0,3,3,0,0,0,0,3,1.473333
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_634,240,1.008333,242,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_660,2094,1.007163,2109,18,15,21.35,6,16,10,7,0,0,1,2,1.334375
10/2/13,10/2/13,Nanigans_2_662,7365,1.002716,7385,32,27,38.48,8,26,18,4,0,0,1,13,1.48
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_627,181,1.01105,183,1,1,1.31,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_637,1043,1.003835,1047,8,7,9.26,0,4,4,1,0,0,0,3,2.315
10/2/13,10/2/13,Nanigans_2_661,146,1,146,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_663,191,1.010471,193,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_669,243,1.004115,244,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_633,39,1,39,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_641,7856,1,7856,23,18,28.2,5,17,12,3,0,0,0,9,1.658824
10/2/13,10/2/13,Nanigans_2_643,261,1.003831,262,2,2,2.34,0,2,2,1,0,0,0,1,1.17
10/2/13,10/2/13,Nanigans_2_644,40,1,40,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_652,450,1.002222,451,2,2,2.75,0,2,2,0,0,0,0,2,1.375
10/2/13,10/2/13,Nanigans_2_639,506,1.003953,508,1,1,1.11,0,1,1,0,1,0,0,0,1.11
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_631,1296,1.008488,1307,6,5,6.77,1,4,3,0,0,0,0,3,1.6925
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_635,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_648,4905,1.004893,4929,37,30,46.96,12,38,26,5,1,1,2,17,1.235789
10/2/13,10/2/13,Nanigans_2_638,126,1.02381,129,1,1,1.12,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_646,2383,1.002098,2388,20,20,23.85,6,20,14,2,1,0,4,7,1.1925
10/2/13,10/2/13,Nanigans_2_645,6905,1.023316,7066,24,23,29.59,4,21,17,3,0,2,0,12,1.409048
10/2/13,10/2/13,Nanigans_2_647,11270,1,11270,68,59,77.99,22,117,95,15,0,0,51,29,0.666581
10/2/13,10/2/13,Nanigans_2_654,10467,1.023885,10717,42,36,48.17,5,33,28,3,1,0,2,22,1.459697
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_1_341,551,1,551,2,2,1.86,0,1,1,1,0,0,0,0,1.86
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_1_340,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_1_343,90,1.011111,91,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_1_345,425,1.004706,427,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_1_336,696,1.005747,700,3,2,3.32,0,2,2,0,0,1,0,1,1.66
10/2/13,10/2/13,Nanigans_2_653,1662,1.004813,1670,8,8,8.15,1,8,7,2,0,0,1,4,1.01875
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_1_342,871,1.006889,877,2,2,2.49,0,1,1,0,0,0,0,1,2.49
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_1_346,363,1.011019,367,2,2,2.76,0,2,2,0,0,0,0,2,1.38
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_1_344,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Simple_Multi_Fill_Campaign_2_626,66,1,66,0,0,0,0,0,0,0,0,0,0,0,0
10/2/13,10/2/13,Nanigans_2_640,1074,1.005587,1080,10,9,12.16,1,16,15,8,0,0,0,7,0.76
10/2/13,10/2/13,Nanigans_2_671,1619,1.012353,1639,5,5,6.56,0,5,5,2,0,0,0,3,1.312
10/2/13,10/2/13,Nanigans_2_656,2078,1.004812,2088,11,9,12.74,1,9,8,7,0,0,0,1,1.415556
10/2/13,10/2/13,Nanigans_2_659,847,1.002361,849,4,3,4.13,0,5,5,1,1,0,0,3,0.826
10/2/13,10/2/13,Nanigans_2_655,2161,1.006016,2174,12,9,12.8,4,14,10,3,0,0,0,7,0.914286
10/2/13,10/2/13,Nanigans_2_642,1576,1.01967,1607,6,5,8.02,1,9,8,1,0,0,0,7,0.891111
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_568,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_555,4855,1.007621,4892,18,18,24.9,5,7,2,1,0,0,0,1,3.557143
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_566,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_554,189,1.010582,191,2,2,1.62,1,1,0,0,0,0,0,0,1.62
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_561,68,1,68,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_565,47,1,47,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_563,509,1.009823,514,2,2,3.52,0,1,1,0,0,0,0,1,3.52
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_556,3787,1.017164,3852,13,13,17.33,4,5,1,1,0,0,0,0,3.466
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_553,1144,1.002622,1147,7,6,8.32,4,4,0,0,0,0,0,0,2.08
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_557,168,1.005952,169,1,1,1.23,1,2,1,1,0,0,0,0,0.615
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_564,177,1.022599,181,1,1,1.28,1,1,0,0,0,0,0,0,1.28
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_601,4890,1.002863,4904,40,37,52.86,8,10,2,1,0,0,0,1,5.286
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_559,1331,1.002254,1334,16,13,19.6,7,7,0,0,0,0,0,0,2.8
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_620,1801,1.004442,1809,9,9,10.72,1,19,18,3,0,0,7,8,0.564211
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_621,82,1,82,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_603,148,1.013514,150,2,2,2.45,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_600,17171,1.011648,17371,132,115,149.83,25,37,12,8,0,0,2,2,4.049459
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_624,26,1,26,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_543,284,1.007042,286,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_623,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_560,5044,1.001586,5052,37,31,41.4,12,23,11,8,1,0,2,0,1.8
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_562,4077,1.003924,4093,24,19,24.72,8,12,4,4,0,0,0,0,2.06
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_617,1050,1.001905,1052,9,9,11.01,2,7,5,0,0,0,0,5,1.572857
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_622,43,1.023256,44,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_619,121,1.008264,122,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_550,47,1.06383,50,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_545,753,1.005312,757,5,5,5.49,4,4,0,0,0,0,0,0,1.3725
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_342,367,1.010899,371,4,2,4.09,0,1,1,0,0,0,0,1,4.09
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_343,59,1,59,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_336,1465,1.005461,1473,9,7,11.43,3,8,5,0,0,1,1,3,1.42875
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_599,115,1.026087,118,1,1,0.35,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_346,258,1.003876,259,1,1,1.51,0,3,3,0,0,0,2,1,0.503333
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_345,153,1.013072,155,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_602,40,1,40,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_340,493,1.004057,495,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_338,183,1.005464,184,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_341,687,1.001456,688,1,1,0.97,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_1_344,968,1.010331,978,1,1,1.26,0,1,1,0,0,0,0,1,1.26
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_583,2376,1.001684,2380,18,17,24.28,3,18,15,3,0,0,3,9,1.348889
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_575,714,1.005602,718,2,2,3.32,0,2,2,0,0,0,0,2,1.66
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_548,281,1.003559,282,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_551,577,1.005199,580,11,10,14.03,2,3,1,0,0,0,0,1,4.676667
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_546,105,1.009524,106,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_544,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_547,563,1.008881,568,2,2,2.62,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_549,48,1,48,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_552,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_598,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_597,1481,1.003376,1486,2,1,3.03,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_596,3817,1.004978,3836,9,9,12.08,2,12,10,0,0,0,10,0,1.006667
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_569,83,1,83,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_558,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_618,29,1.034483,30,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Nanigans_2_646,12992,1.007158,13085,105,95,115.54,35,88,53,8,1,0,3,41,1.312955
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_626,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Nanigans_2_669,1115,1.010762,1127,3,3,2.88,0,1,1,0,0,0,0,1,2.88
10/1/13,10/1/13,Nanigans_2_670,533,1.007505,537,4,3,4.75,1,4,3,0,0,0,0,3,1.1875
10/1/13,10/1/13,Nanigans_2_662,1147,1.007847,1156,9,9,10.61,5,9,4,3,0,0,0,1,1.178889
10/1/13,10/1/13,Nanigans_2_661,1328,1.017319,1351,3,3,3.68,0,3,3,0,0,0,0,3,1.226667
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_631,461,1.008677,465,4,4,4.59,0,2,2,0,0,0,0,2,2.295
10/1/13,10/1/13,Nanigans_2_652,2182,1.003208,2189,9,9,11.69,1,35,34,0,0,0,27,7,0.334
10/1/13,10/1/13,Nanigans_2_648,33,1,33,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Nanigans_2_645,3514,1.002561,3523,16,15,19.22,5,34,29,1,0,0,19,9,0.565294
10/1/13,10/1/13,Nanigans_2_644,14,1.071429,15,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Nanigans_2_647,2517,1.002781,2524,29,28,32.79,17,31,14,4,0,1,2,7,1.057742
10/1/13,10/1/13,Nanigans_2_643,47,1.021277,48,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Nanigans_2_653,6635,1.02306,6788,29,27,30.66,8,26,18,5,0,0,3,10,1.179231
10/1/13,10/1/13,Nanigans_2_659,779,1.008986,786,3,3,3.86,0,3,3,0,0,0,1,2,1.286667
10/1/13,10/1/13,Nanigans_2_639,1151,1.005213,1157,6,5,6.82,0,5,5,2,0,0,0,3,1.364
10/1/13,10/1/13,Nanigans_2_641,482,1.004149,484,3,3,3.58,0,1,1,0,0,0,0,1,3.58
10/1/13,10/1/13,Simple_Multi_Fill_Campaign_2_635,62,1.016129,63,0,0,0,0,0,0,0,0,0,0,0,0
10/1/13,10/1/13,Nanigans_2_637,4795,1.002711,4808,19,17,20.5,1,17,16,3,3,1,0,9,1.205882
